tt0033804/movie/The Lady Eve/0/1941/94/Comedy,Romance/dr0002545/wr0388743,wr0002545/nm0001766,nm0000020,nm0002013/7.450985995101492
tt0033836/movie/The Little Foxes/0/1941/116/Drama,Romance/dr0943758/wr0375484,wr0462111,wr0662213,wr0132180/nm0000012,nm0003339,nm0942863/7.4522784914225895
tt0033870/movie/The Maltese Falcon/0/1941/100/Crime,Film-Noir,Mystery/dr0001379/wr0001379,wr0358591/nm0000007,nm0000802,nm0313438/7.942904480834572
tt0033874/movie/The Man Who Came to Dinner/0/1942/112/Comedy,Romance/dr0445033/wr0258493,wr0258525,wr0442151,wr0366454/nm0000012,nm0792130,nm0941253/7.125619416163115
tt0033891/movie/Meet John Doe/0/1941/135/Comedy,Drama,Romance/dr0001008/wr0175028,wr0696190,wr0728307,wr0175333/nm0000011,nm0001766,nm0036427/7.293515307915253
tt0033922/movie/Mr. & Mrs. Smith/0/1941/95/Comedy,Romance/dr0000033/wr0469915/nm0001479,nm0599910,nm0713270/6.4773939325138805
tt0034167/movie/Sergeant York/0/1941/134/Biography,Drama,History/dr0001328/wr0277874,wr0151310,wr0462321,wr0001379,wr0948663,wr0804097,wr0184633/nm0000011,nm0000974,nm0504125/7.421435010909853
tt0034240/movie/Sullivan's Travels/0/1941/90/Adventure,Comedy,Drama/dr0002545/wr0002545/nm0566948,nm0000043,nm0913094/7.643204479935026
tt0034248/movie/Suspicion/0/1941/99/Film-Noir,Mystery,Thriller/dr0000033/wr0710723,wr0365661,wr0720904,wr0075324/nm0000026,nm0000021,nm0362567/7.208246122760054
tt0034398/movie/The Wolf Man/0/1941/70/Horror,Mystery,Romance/dr0905729/wr0802561/nm0001647,nm0929925,nm0001033/7.100675061292411
tt0034492/movie/Bambi/0/1942/69/Adventure,Animation,Drama/dr0019282,dr0035899,dr0359457,dr0373871,dr0730860,dr0766402,dr0942687,dr0204190,dr0314671/wr0759041,wr0668998,wr0604392,wr0821707,wr0789873,wr0266338,wr0183231,wr0942723/nm0017013,nm0018755,nm1027883/7.271800724864097
tt0034583/movie/Casablanca/0/1942/102/Drama,Romance,War/dr0002031/wr0258493,wr0258525,wr0462321,wr0122417,wr0019706,wr0732452/nm0000007,nm0000006,nm0002134/8.477043878501107
tt0034587/movie/Cat People/0/1942/73/Fantasy,Horror,Thriller/dr0869664/wr0090840/nm0800386,nm0007218,nm0808949/7.08653146630501
tt0034862/movie/Holiday Inn/0/1942/100/Comedy,Drama,Music/dr0762263,dr0020980/wr0083125,wr0723418,wr0000927,wr0391750,wr0492635,wr0616893,wr0841702/nm0001078,nm0000001,nm0721851/7.114154516299996
tt0034881/movie/I Married a Witch/0/1942/77/Comedy,Fantasy,Romance/dr0163229/wr0685265,wr0175091,wr0810158,wr0559370,wr0163229,wr0726542,wr0874308/nm0545298,nm0000043,nm0070361/6.926553755620149
tt0035015/movie/The Magnificent Ambersons/0/1942/88/Drama,Romance/dr0000080,dr0281381,dr0936404/wr0850483,wr0000080,wr0001072,wr0608986/nm0392529,nm0001072,nm0182537/7.3999924550105725
tt0035093/movie/Mrs. Miniver/0/1942/134/Drama,Romance,War/dr0943758/wr0934497,wr0296207,wr0385264,wr0921995,wr0835369,wr0651585,wr0792670,wr0928295/nm0002093,nm0682074,nm0942863/7.344590091011936
tt0035140/movie/Now, Voyager/0/1942/117/Drama,Romance/dr0710924/wr0732452,wr0698989/nm0000012,nm0002134,nm0001647/7.547754069646724
tt0035160/movie/Obsession/0/1943/140/Crime,Drama,Romance/dr0899581/wr0899581,wr0019563,wr0211459,wr0699750,wr0128906,wr0603179,wr0682881/nm0129278,nm0320988,nm0188096/7.172559871259166
tt0035169/movie/The Palm Beach Story/0/1942/88/Comedy,Romance/dr0002545/wr0002545,wr0480677/nm0001055,nm0566948,nm0000802/7.2039504678236295
tt0035211/movie/The Pride of the Yankees/0/1942/128/Biography,Drama,Romance/dr0939992/wr0842485,wr0542534,wr0302904,wr0750357,wr0493071,wr0732452/nm0000011,nm0942863,nm0751899/7.25023876245845
tt0035238/movie/Random Harvest/0/1942/126/Drama,Romance/dr0503777/wr0921995,wr0296207,wr0934497,wr0385264/nm0172903,nm0002093,nm0233856/7.325793722590138
tt0035279/movie/Saboteur/0/1942/109/Thriller,War/dr0000033/wr0896830,wr0365661,wr0662213,wr0000033/nm0485509,nm0191950,nm0472603/7.017735689820906
tt0035417/movie/The Talk of the Town/0/1942/118/Comedy,Drama,Romance/dr0828419/wr0789758,wr0118227,wr0886861,wr0363563/nm0000026,nm0000795,nm0172903/7.138124576981882
tt0035423/movie/Kate & Leopold/0/2001/118/Comedy,Fantasy,Romance/dr0003506/wr0737216,wr0003506/nm0000212,nm0413168,nm0000630/6.42667277803409
tt0035432/movie/This Gun for Hire/0/1942/81/Crime,Drama,Film-Noir/dr0878338/wr0540816,wr0122446,wr0001294,wr0878338/nm0000042,nm0000043,nm0696481/7.105759772481839
tt0035446/movie/To Be or Not to Be/0/1942/99/Comedy,Romance,War/dr0523932/wr0501872,wr0562372,wr0523932/nm0001479,nm0000912,nm0821041/7.956919142612392
tt0035567/movie/Woman of the Year/0/1942/114/Comedy,Drama,Romance/dr0828419/wr0488057,wr0437720,wr0536941/nm0000075,nm0000031,nm0047810/7.002075244280334
tt0035575/movie/Yankee Doodle Dandy/0/1942/126/Biography,Drama,Family/dr0002031/wr0118758,wr0430578,wr0258493,wr0258525/nm0000010,nm0504125,nm0404158/7.320747897401981
tt0035753/movie/Le Corbeau/0/1943/92/Crime,Drama,Mystery/dr0167241/wr0154438,wr0167241/nm0294382,nm0496185,nm0289932/7.3458974520344
tt0035896/movie/For Whom the Bell Tolls/0/1943/170/Adventure,Drama,History/dr0939992/wr0629580,wr0002133,wr0111313,wr0534221/nm0000011,nm0000006,nm0848667/6.769265932659394
tt0035899/movie/Frankenstein Meets the Wolf Man/0/1943/74/Fantasy,Horror,Sci-Fi/dr0624756/wr0802561/nm0001033,nm0557314,nm0461549/6.548396707523073
tt0035979/movie/Heaven Can Wait/0/1943/112/Comedy,Drama,Fantasy/dr0523932/wr0710723,wr0124224/nm0000074,nm0000747,nm0002013/7.133973308354948
tt0036027/movie/I Walked with a Zombie/0/1943/69/Drama,Fantasy,Horror/dr0869664/wr0802561,wr0942027,wr0908681,wr0111576/nm0214168,nm0007218,nm0255199/6.899720322711507
tt0036112/movie/The Life and Death of Colonel Blimp/0/1943/163/Drama,Romance,War/dr0003836,dr0696247/wr0003836,wr0696247/nm0515193,nm0000039,nm0906932/7.577498730200057
tt0036244/movie/The Ox-Bow Incident/0/1942/75/Drama,Western/dr0920074/wr0873707,wr0888099/nm0000020,nm0000763,nm0400794/7.694082156963445
tt0036261/movie/Phantom of the Opera/0/1943/92/Drama,Horror,Music/dr0523893/wr0852338,wr0388755,wr0414989,wr0503693/nm0248904,nm0288078,nm0001647/6.564685595722453
tt0036323/movie/Sahara/0/1943/97/Action,Drama,War/dr0466113/wr0493251,wr0466113,wr0641199,wr0531878,wr0118227/nm0000007,nm0071636,nm0619798/7.150457256349873
tt0036342/movie/Shadow of a Doubt/0/1943/108/Film-Noir,Thriller/dr0000033/wr0928642,wr0072639,wr0720904,wr0568060/nm0942863,nm0001072,nm0136994/7.6911245658236425
tt0036506/movie/Day of Wrath/0/1943/97/Drama,History/dr0003433/wr0003433,wr0461743,wr0478479,wr0804736,wr0927558/nm0740463,nm0610228,nm0624653/7.525784042636779
tt0036613/movie/Arsenic and Old Lace/0/1944/118/Comedy,Crime,Thriller/dr0001008/wr0258493,wr0258525,wr0450279/nm0000026,nm0485509,nm0557339/7.788884646433319
tt0036775/movie/Double Indemnity/0/1944/107/Crime,Drama,Film-Noir/dr0000697/wr0000697,wr0151452,wr0128906/nm0534045,nm0001766,nm0000064/8.228823055009219
tt0036855/movie/Gaslight/0/1944/114/Crime,Drama,Mystery/dr0002030/wr0886668,wr0281556,wr0049721,wr0358096/nm0000964,nm0000006,nm0001072/7.5851036093007655
tt0036868/movie/The Best Years of Our Lives/0/1946/170/Drama,Romance,War/dr0943758/wr0792845,wr0437969/nm0001485,nm0000763,nm0545298/7.958476754155014
tt0036872/movie/Going My Way/0/1944/126/Comedy,Drama,Music/dr0564970/wr0124918,wr0147119,wr0564970,wr0235160/nm0001078,nm0280178,nm0570451/6.896990478547799
tt0036969/movie/Jane Eyre/0/1943/97/Drama,Romance/dr0829038/wr0111576,wr0404717,wr0829038,wr0002144,wr0295786,wr0467396/nm0000080,nm0000021,nm0639684/7.147985483717381
tt0037008/movie/Laura/0/1944/88/Drama,Film-Noir,Mystery/dr0695937/wr0143837,wr0237225,wr0388755,wr0718101,wr0488057/nm0000074,nm0000763,nm0916067/7.741759312441838
tt0037017/movie/Lifeboat/0/1944/97/Drama,War/dr0000033/wr0825705,wr0842485,wr0000033,wr0372942/nm0000845,nm0388303,nm0805790/7.423391545756974
tt0037059/movie/Meet Me in St. Louis/0/1944/113/Comedy,Drama,Family/dr0591486/wr0106505,wr0277943,wr0072639,wr0373511,wr0525067,wr0556945,wr4251617/nm0000023,nm0639684,nm0000802/7.320585796951993
tt0037075/movie/Ministry of Fear/0/1944/86/Crime,Drama,Film-Noir/dr0000485/wr0589316,wr0001294/nm0001537,nm0721851,nm0260722/6.922900157979056
tt0037077/movie/The Miracle of Morgan's Creek/0/1944/98/Comedy,Romance,War/dr0002545/wr0002545/nm0102787,nm0002149,nm0528658/7.166741076758078
tt0037101/movie/Murder, My Sweet/0/1944/95/Crime,Drama,Film-Noir/dr0229424/wr0668122,wr0151452/nm0694090,nm0872456,nm0794297/7.228708192384303
tt0037382/movie/To Have and Have Not/0/1944/100/Adventure,Comedy,Film-Noir/dr0001328/wr0002133,wr0299154,wr0001203,wr0010850,wr0150462/nm0000007,nm0000002,nm0000974/7.612267309444598
tt0037415/movie/The Uninvited/0/1944/99/Fantasy,Horror,Mystery/dr0020765/wr0807977,wr0664022,wr0531244/nm0001537,nm0404046,nm0187981/7.012987046317516
tt0037469/movie/The Woman in the Window/0/1944/107/Crime,Drama,Film-Noir/dr0000485/wr0425913,wr0909260/nm0000064,nm0000910,nm0557339/7.32666752722664
tt0037514/movie/Anchors Aweigh/0/1945/140/Comedy,Fantasy,Musical/dr0796645,dr0053484,dr0360253/wr0501973,wr0545731/nm0000069,nm0337113,nm0000037/6.876723533972713
tt0037515/movie/And Then There Were None/0/1945/97/Crime,Drama,Mystery/dr0163229/wr0002005,wr0629580/nm0280178,nm0404158,nm0371775/7.179193754115575
tt0037536/movie/The Bells of St. Mary's/0/1945/126/Drama/dr0564970/wr0629580,wr0564970/nm0001078,nm0000006,nm0871287/6.977847707210835
tt0037549/movie/The Body Snatcher/0/1945/78/Horror,Thriller/dr0936404/wr0829044,wr0531878,wr0507932/nm0000472,nm0000509,nm0199787/7.047790528375024
tt0037558/movie/Brief Encounter/0/1945/86/Drama,Romance/dr0000180/wr0002021,wr0369743,wr0000180,wr0623768/nm0424743,nm0002145,nm0391361/7.801945391451444
tt0037595/movie/Christmas in Connecticut/0/1945/101/Comedy,Romance/dr0324013/wr0396754,wr0173532,wr0357707/nm0001766,nm0604605,nm0002113/7.111983598446541
tt0037635/movie/Dead of Night/0/1945/103/Drama,Horror/dr0213136,dr0357607,dr0187769,dr0146709/wr0047786,wr0534191,wr0165021,wr0920229,wr0072478/nm0424345,nm0714878,nm0191745/7.282909888943424
tt0037638/movie/Detour/0/1945/68/Crime,Drama,Film-Noir/dr0880618/wr0326107,wr0600755/nm0623684,nm0767243,nm0236873/7.131595377625873
tt0037674/movie/Children of Paradise/0/1945/189/Drama,Romance/dr0138893/wr0699535/nm0001916,nm0056761,nm0105482/7.873296871598895
tt0037800/movie/I Know Where I'm Going!/0/1945/92/Drama,Romance/dr0003836,dr0696247/wr0003836,wr0696247/nm0384908,nm0515193,nm0138791/7.148777682312505
tt0037824/movie/Ivan the Terrible, Part I/0/1944/103/Biography,Drama,History/dr0001178/wr0001178/nm0003540,nm0874899,nm0083643/7.28859596623119
tt0037865/movie/Leave Her to Heaven/0/1945/110/Drama,Film-Noir,Romance/dr0821472/wr0842485,wr0930082/nm0000074,nm0664273,nm0002022/7.288511117869755
tt0037884/movie/The Lost Weekend/0/1945/101/Drama,Film-Noir/dr0000697/wr0413352,wr0102818,wr0000697/nm0001537,nm0943837,nm0856062/7.7055265824796635
tt0037913/movie/Mildred Pierce/0/1945/111/Crime,Drama,Film-Noir/dr0002031/wr0532030,wr0128906,wr0001203,wr0344391,wr0540816,wr0682787,wr0877957,wr0928603,wr0932163/nm0001076,nm0007217,nm0779923/7.640477783936703
tt0037988/movie/The Picture of Dorian Gray/0/1945/110/Drama,Fantasy,Horror/dr0506797/wr0506797,wr0928492/nm0001695,nm0368836,nm0001656/7.224738005286486
tt0038057/movie/Scarlet Street/0/1945/102/Drama,Film-Noir,Thriller/dr0000485/wr0478579,wr0610207,wr0629580/nm0000064,nm0000910,nm0002053/7.475149942308311
tt0038109/movie/Spellbound/0/1945/111/Film-Noir,Mystery,Romance/dr0000033/wr0372942,wr1301541,wr0761573,wr0534191,wr0739676/nm0000006,nm0000060,nm0155011/7.398064430781314
tt0038160/movie/They Were Expendable/0/1945/135/Drama,War/dr0000406,dr0599910/wr0925607,wr0915693,wr0181658,wr0296207,wr0527331/nm0599910,nm0000078,nm0001656/6.981090302788814
tt0038166/movie/The Three Caballeros/0/1944/71/Animation,Comedy,Family/dr0272568,dr0314671,dr0455741,dr0730860,dr0949597/wr0109205,wr0855804,wr0780799,wr0670328,wr0942723,wr0687624,wr0931614,wr0183183,wr0174974,wr0091069,wr0335469,wr0400056,wr0810324/nm0592058,nm0596663,nm0527741/6.447494347016319
tt0038190/movie/A Tree Grows in Brooklyn/0/1945/129/Drama,Family,Romance/dr0001415/wr0805756,wr0204608,wr0807441,wr0002616/nm0570192,nm0000951,nm0007223/7.382291580186776
tt0038348/movie/Beauty and the Beast/0/1946/96/Drama,Fantasy,Romance/dr0168413,dr0167496/wr0168413,wr0207305/nm0544786,nm0196816,nm0664186/7.6436471273489515
tt0038355/movie/The Big Sleep/0/1946/114/Crime,Film-Noir,Mystery/dr0001328/wr0001203,wr0102824,wr0299154,wr0151452/nm0000007,nm0000002,nm0725891/7.806452806325362
tt0038369/movie/The Blue Dahlia/0/1946/96/Crime,Film-Noir,Mystery/dr0550892/wr0151452/nm0000042,nm0000043,nm0000904/6.929788581282202
tt0038499/movie/Duel in the Sun/0/1946/146/Drama,Romance,Western/dr0580017,dr0291548,dr0006388,dr0112897,dr0896542,dr0903049,dr0226189/wr0006388,wr0124002,wr0308177,wr0372942/nm0428354,nm0001072,nm0000060/6.767962973420886
tt0038559/movie/Gilda/0/1946/110/Drama,Film-Noir,Romance/dr0896533/wr0254154,wr0252100,wr0663763,wr0372942/nm0000028,nm0001229,nm0534317/7.43773263715927
tt0038574/movie/Great Expectations/0/1946/118/Adventure,Drama,Mystery/dr0000180/wr0002042,wr0000180,wr0623768,wr0369743,wr0909727,wr0569414/nm0590055,nm0387753,nm0905697/7.55108734645139
tt0038650/movie/It's a Wonderful Life/0/1946/130/Drama,Family,Fantasy/dr0001008/wr0329304,wr0352443,wr0001008,wr0842485,wr0827821,wr0933858/nm0000071,nm0001656,nm0000859/8.569650625135035
tt0038669/movie/The Killers/0/1946/103/Crime,Drama,Film-Noir/dr0802563/wr0892044,wr0002133,wr0001379,wr0112218/nm0000044,nm0001257,nm0639529/7.450216456920644
tt0038733/movie/Stairway to Heaven/0/1946/104/Drama,Fantasy,Romance/dr0003836,dr0696247/wr0003836,wr0696247/nm0000057,nm0001375,nm0178509/7.680452052435747
tt0038762/movie/My Darling Clementine/0/1946/97/Drama,Romance,Western/dr0000406/wr0257143,wr0588003,wr0375500,wr0482193/nm0000020,nm0001105,nm0001514/7.468690701608951
tt0038787/movie/Notorious/0/1946/102/Drama,Film-Noir,Romance/dr0000033/wr0372942,wr0000033,wr0285218,wr0644048/nm0000026,nm0000006,nm0001647/7.819723647794662
tt0038823/movie/Paisan/0/1946/126/Drama,War/dr0744023/wr0024847,wr0000019,wr0542843,wr0656496,wr0370883,wr0744023,wr0311931,wr0695390/nm0768578,nm0601224,nm0875630/7.197306127323781
tt0038854/movie/The Postman Always Rings Twice/0/1946/113/Crime,Drama,Film-Noir/dr0307819/wr0750822,wr0124002,wr0128906/nm0001805,nm0002092,nm0445523/7.225327789845296
tt0038890/movie/Rome, Open City/0/1945/103/Drama,Thriller,War/dr0744023/wr0024847,wr0000019,wr0744023,wr0175924/nm0536167,nm0264762,nm0656496/7.723102418085876
tt0038913/movie/Shoeshine/0/1946/87/Drama/dr0001120/wr0024847,wr0290000,wr0899170,wr0953790/nm0810676,nm0409421,nm0577523/7.36533310287865
tt0038969/movie/Song of the South/0/1946/94/Animation,Comedy,Family/dr0287836,dr0414144/wr0721468,wr0335577,wr0710683,wr0364873,wr0670328,wr0942723,wr0821707/nm0913095,nm0237985,nm0059934/6.9063190131837064
tt0038975/movie/The Spiral Staircase/0/1946/83/Drama,Horror,Mystery/dr0802563/wr0227571,wr0924781/nm0570192,nm0107575,nm0000856/7.060199375870962
tt0038988/movie/The Strange Love of Martha Ivers/0/1946/116/Drama,Film-Noir,Romance/dr0587277/wr0744035,wr0665875,wr0728307/nm0001766,nm0001336,nm0779507/7.114649811159695
tt0038991/movie/The Stranger/0/1946/95/Crime,Drama,Film-Noir/dr0000080/wr0892044,wr0873193,wr0242938,wr0000080,wr0001379/nm0000080,nm0000064,nm0949835/7.175645241174756
tt0039169/movie/The Bachelor and the Bobby-Soxer/0/1947/95/Comedy,Romance/dr0718321/wr0791084/nm0000026,nm0001485,nm0000073/6.9866170536356424
tt0039190/movie/The Bishop's Wife/0/1947/109/Comedy,Drama,Fantasy/dr0467396/wr0792845,wr0073394,wr0622251,wr0000697,wr0102818/nm0000026,nm0949835,nm0000057/7.345009335791608
tt0039192/movie/Black Narcissus/0/1947/101/Drama/dr0003836,dr0696247/wr0323869,wr0003836,wr0696247/nm0000039,nm0268119,nm0733460/7.47789307141243
tt0039224/movie/Brute Force/0/1947/98/Crime,Drama,Film-Noir/dr0202088/wr0112218,wr0666377/nm0000044,nm0002025,nm0001948/7.238854969273769
tt0039286/movie/Crossfire/0/1947/86/Crime,Drama,Film-Noir/dr0229424/wr0668122,wr0112218/nm0001870,nm0000053,nm0752813/7.03856598623241
tt0039302/movie/Dark Passage/0/1947/106/Film-Noir,Thriller/dr0202681/wr0202681,wr0328959/nm0000007,nm0000002,nm0071636/7.292315993198817
tt0039305/movie/Dead Reckoning/0/1947/100/Crime,Drama,Film-Noir/dr0188669/wr0308177,wr0279795,wr0729694,wr0010987,wr0081126/nm0000007,nm0779507,nm0138885/6.920945716353657
tt0039404/movie/Fun and Fancy Free/0/1947/73/Adventure,Animation,Comedy/dr0527217,dr0605093,dr0730860,dr0455741/wr0109205,wr0716206,wr0780799,wr0634486,wr0214111,wr0649603,wr0507760,wr0159767,wr0183183,wr0373429,wr0670328,wr0850895/nm0001944,nm0794918,nm0666087/6.554432556138485
tt0039416/movie/Gentleman's Agreement/0/1947/118/Drama,Romance/dr0001415/wr0387740,wr0366454,wr0001415/nm0000060,nm0570192,nm0002092/7.054271402724826
tt0039417/movie/Germany Year Zero/0/1948/78/Drama,War/dr0744023/wr0744023,wr0515491,wr0464378,wr0024847,wr0289974/nm0595531,nm0686035,nm0386085/7.4002169128587045
tt0039420/movie/The Ghost and Mrs. Muir/0/1947/104/Comedy,Drama,Fantasy/dr0000581/wr0242897,wr0225283/nm0000074,nm0001322,nm0001695/7.502445634637345
tt0039536/movie/Kiss of Death/0/1947/99/Crime,Drama,Film-Noir/dr0368871/wr0372942,wr0496468,wr0513787,wr0242897/nm0001514,nm0002046,nm0336531/7.087456697866378
tt0039628/movie/Miracle on 34th Street/0/1947/96/Comedy,Drama,Family/dr0780833/wr0780833,wr0204016/nm0350324,nm0000058,nm0668361/7.742180543812725
tt0039631/movie/Monsieur Verdoux/0/1947/124/Comedy,Crime,Drama/dr0000122/wr0000122,wr0000080/nm0000122,nm0180900,nm0734467/7.482953531209004
tt0039661/movie/Nightmare Alley/0/1947/110/Drama,Film-Noir/dr0332539/wr0299154,wr0340343/nm0000061,nm0000951,nm0336531/7.333861177516605
tt0039677/movie/Odd Man Out/0/1947/116/Crime,Drama,Film-Noir/dr0715346/wr0337837,wr0792670/nm0000051,nm0628579,nm0159258/7.293037979015379
tt0039689/movie/Out of the Past/0/1947/97/Crime,Drama,Film-Noir/dr0869664/wr0537784,wr0128906,wr0272045/nm0000053,nm0339452,nm0000018/7.7899235492280186
tt0039694/movie/The Paradine Case/0/1947/125/Crime,Drama,Romance/dr0000033/wr0382562,wr0720904,wr0006388,wr0108833,wr0372942/nm0000060,nm0002897,nm0001452/6.590780401667713
tt0040064/movie/3 Godfathers/0/1948/106/Drama,Western/dr0000406/wr0821716,wr0637793,wr0477437,wr0622251/nm0000078,nm0000784,nm0001013/6.938469601472979
tt0040068/movie/Abbott and Costello Meet Frankenstein/0/1948/83/Comedy,Family,Fantasy/dr0059106,dr0487237/wr0498738,wr0727411,wr0335471,wr0791217,wr0831290/nm0007941,nm0182579,nm0001033/7.132591308302976
tt0040160/movie/The Big Clock/0/1948/95/Crime,Drama,Film-Noir/dr0268513/wr0490206,wr0269879,wr0325785/nm0001537,nm0001577,nm0001452/7.2010001146587514
tt0040202/movie/Call Northside 777/0/1948/112/Drama,Film-Noir/dr0368871/wr0128332,wr0237225,wr0389002,wr0721913,wr0570215,wr1098613/nm0000071,nm0002017,nm0002011/7.099800076172546
tt0040308/movie/Easter Parade/0/1948/103/Musical,Romance/dr0910199/wr0791084,wr0329304,wr0352443,wr0093397/nm0000023,nm0000001,nm0492444/7.058191654404022
tt0040338/movie/The Fallen Idol/0/1948/95/Drama,Film-Noir,Mystery/dr0715346/wr0001294,wr0832593,wr0854789/nm0724732,nm0006807,nm0237520/7.204315232876457
tt0040367/movie/A Foreign Affair/0/1948/116/Comedy,Drama,Romance/dr0000697/wr0102818,wr0000697,wr0106764,wr0361837,wr0789675/nm0000795,nm0000017,nm0526184/7.023658771327897
tt0040369/movie/Fort Apache/0/1948/128/Western/dr0000406/wr0637793,wr0068650/nm0000078,nm0000020,nm0000073/7.206655399811441
tt0040416/movie/Hamlet/0/1948/154/Drama/dr0000059/wr0000636,wr0000059/nm0000059,nm0001739,nm0491406/7.335745397930332
tt0040497/movie/Jour de Fête/0/1949/70/Comedy/dr0004244/wr0004244,wr0549804,wr0923941/nm0004244,nm0213948,nm0291289/6.980024583379097
tt0040506/movie/Key Largo/0/1948/100/Action,Crime,Drama/dr0001379/wr0112218,wr0001379,wr0027173/nm0000007,nm0000064,nm0000002/7.551411521843657
